nama,rating,waktu,ulasan
Pengguna Google,5,2022-05-21 05:13:14,Ok
Pengguna Google,5,2023-01-05 08:38:19,"Kalo bisa game2 nya utk ngumpulin cari poin bikin berat memory hp jg makan byk space hp, saat update versi baru filenya gede banget, krn gk semua org punya hp dgn space memory yg besar, gk usah ada game2 utk ngumpulin poin lah.... gk penting."
Pengguna Google,1,2024-03-29 05:57:32,"Ini gimana sih pesanan nya koq nyampe nya lama bgt,padahal saya pesenya barang elektronik..superr lambat sekalii tolong di perbaiki lagi soal pengiriman dan kurirnya"
Pengguna Google,5,2021-08-25 09:38:12,selamat ulang tahun
Pengguna Google,1,2023-01-11 09:38:50,Sayangnya untuk pengguna baru tidak ada fitur bayar cod beda sm BkaLpak Sopi Dan Iazda yang sudah bisa mengakses Pembayaran COD untuk pengguna Baru
Pengguna Google,1,2021-09-25 10:38:01,"Kecewa beli pelatihan di tokopedia,udh 11hr tapi sertifikat di dashboard prakerja gak muncul2 ,kirain cuma gw doank yg bermasalah gatau nya banyak yg senasib"
Pengguna Google,5,2023-07-06 04:03:21,mantap
Pengguna Google,1,2022-04-01 02:26:13,"Tokopedia lama memproses pengembalian dana Ribet, gak work it juga Kecewa sih"
Pengguna Google,5,2022-03-18 13:19:15,Bagus sekali
Pengguna Google,5,2022-07-03 16:20:46,aplikasi yg gua suka no 1
Pengguna Google,5,2021-09-18 00:15:56,terbaik
Pengguna Google,5,2022-07-23 04:13:23,kenapa ga bisa cod😑
Pengguna Google,5,2022-06-05 05:22:02,Good
Pengguna Google,3,2021-05-24 11:40:20,Oke
Pengguna Google,5,2021-09-23 01:58:42,Mantap n tingkatkan terus poin dan penawarannya serta bonusnya
Pengguna Google,5,2022-07-09 13:54:05,semakin mudah dan nyaman buat belanja terbukti bisa belanja gratis
Pengguna Google,5,2021-09-23 15:28:15,sangat membantu
Pengguna Google,5,2022-05-03 19:29:27,bagus
Pengguna Google,5,2022-08-05 23:25:29,👍👍
Pengguna Google,5,2021-07-09 00:16:47,Sangat membantu sekali
Pengguna Google,1,2021-06-11 14:13:04,"Tokopedia gak bisa di buka, muncul periksa internet padahal YouTube dll bisa"
Pengguna Google,5,2021-05-30 11:36:50,Bagus
Pengguna Google,1,2024-01-21 05:13:09,apk taekkkk
Pengguna Google,5,2021-05-17 00:25:43,memuaskan
Pengguna Google,1,2023-07-17 06:37:57,"Aneh banget di kasih voucher, eh giliran di pakai Langsung di batalkan sistem, Padahal ini akun satu satunya gada lagi akun lain.kecewa bgt"
Pengguna Google,5,2021-11-20 09:38:19,"bikin promo tapi di order di check out kemudian di bayar setelah selesei pembayaran satu jam kemudian langsung di cancel karna melanggar sistem , tanya pihak seller jawabannya "" ngga tau kak... """
Pengguna Google,4,2021-07-03 12:20:15,"Info prangkat & akun yg sy rasakan dari pertama hingga kini, sungguh memuaskan dan sangat membantu menyelesaikan baik, info, berita serta tayangan berita"" yg sunggu bermanfa""at,,,,trmksh 🙏🙏🙏"
Pengguna Google,5,2021-08-21 17:19:20,tks promonya
Pengguna Google,5,2021-09-30 12:47:55,sangat 👍👍👍👍
Pengguna Google,3,2021-04-30 02:50:53,Biasa ajah
Pengguna Google,5,2021-09-01 13:57:06,ok
Pengguna Google,5,2022-01-04 06:05:50,mantap
Pengguna Google,1,2021-08-25 14:16:34,"pesanan saya kenapa dibatalin? padahal sebelum bikin akun ke2 juga, akun yg ORI saya dibatalin juga. mangkanya saya bikin akun ke2 kan akun ORI saya dibatalin. nyesel download.dahlah."
Pengguna Google,1,2021-06-19 23:18:52,"Sangat kecewa karena pengguna baru dapat cashback malah dibatalkan sama tokopedia walaupun saldo kembali itu tetap membuat saya kecewa karena tidak bisa membuat kenyamanan pelanggan,terima kasih!"
Pengguna Google,5,2021-12-28 09:22:32,mantap
Pengguna Google,4,2023-07-06 05:18:38,"mantap,no debat"
Pengguna Google,2,2021-07-07 14:18:42,cb dl ya
Pengguna Google,4,2021-08-24 09:54:42,segitu dulu kli bagus nanti tambah lagi
Pengguna Google,5,2022-04-14 12:04:51,lup bgt
Pengguna Google,2,2024-05-03 06:13:03,"Alasan kenapa banyak yg belanja di oren di banding di sini. Karna expedisi. Terlalu lelet, customer terkesan di sepelekan oleh pihak kurir. Paket dtg lewat estimasi"
Pengguna Google,5,2021-10-25 11:20:12,Ok
Pengguna Google,5,2021-08-12 10:00:11,👍👍👍🥳
Pengguna Google,5,2021-12-03 07:39:20,bagus banget banyak banget voucher nya terimakasih tokopedia
Pengguna Google,5,2021-09-01 16:32:51,Mantap
Pengguna Google,5,2021-08-19 12:17:10,Lama banget
Pengguna Google,1,2023-09-03 10:24:27,"nyesel saya pake pengiriman next day, ternyata nama nya doang yang next day tapi ga nyampe² besok nya. saya pesen sabtu tapi sampe minggu pun belum sampe, mending saya pake yang reguler klo ternyata ga next day juga buang² uang saja"
Pengguna Google,5,2023-12-11 19:26:11,banyakin diskon dan gratis ongkir ya boss🙏🥰😅
Pengguna Google,5,2022-01-25 01:10:31,bagusssssss
Pengguna Google,3,2021-04-07 08:15:08,Nyoba dulu
Pengguna Google,1,2024-01-12 04:24:26,"Untuk komplain terlalu berbelit-belit, percuma ada bantuan gak berfungsi dengan baik"
Pengguna Google,3,2021-05-21 03:00:58,Blum terbukti ke saya pribadi
Pengguna Google,5,2021-04-21 13:37:51,Suka belanja di tokopedia
Pengguna Google,5,2023-10-13 13:40:44,Mantap👍👍🤣
Pengguna Google,5,2021-08-22 07:22:05,Bagus mantap...ikut membantu pada masa pandemi...
Pengguna Google,5,2021-07-08 03:15:00,bagus
Pengguna Google,5,2021-08-05 11:57:40,good
Pengguna Google,5,2021-09-13 07:41:05,Mantoel dahhhhh..... 😏👍
Pengguna Google,5,2021-05-22 07:18:52,"terimakasih buat tokopedia karena telah memberikan gratisan bagiku, ibu saya merasa bangga kepada saya, thanks God."
Pengguna Google,1,2022-03-17 15:40:47,Sangat menyebalkan.. ada tulisan COD tp pas masuk pesanan kok hilang tulisan COD nya... Padahal sudah di klik ganti COD.. tokopedia ruwet bin rumit..👎👎👎👎
Pengguna Google,5,2021-04-28 14:34:07,Nampol
Pengguna Google,5,2023-04-02 08:51:18,oke banget
Pengguna Google,5,2022-02-17 07:00:54,sangat baik
Pengguna Google,5,2022-02-20 05:52:25,Good luck
Pengguna Google,5,2021-08-31 18:14:02,Bang cara belanja di aplikasi ini ko susah dimengerti tidak seperti beli makanan pake gojek pilih barang cocok lalu pesan kalo diaplikasi ini gak simpel nyusahin sebenernya dari kemarin aku mau blanja tapi caranya susah apa tidak bisa dibikin gampang apa hanya begini aja kalo tidak bisa diperbaiki harusnya gak usah tawarkan suruh download
Pengguna Google,5,2022-03-17 00:26:39,toko nya sangat bagus service nya . memuaskan pelanggan
Pengguna Google,5,2022-06-23 21:04:12,Barang pasti sesuai
Pengguna Google,5,2022-03-29 05:45:23,Terimakasih tokopedia🤗 Recomended pelatihannya sangat bagus👍👍👍
Pengguna Google,3,2021-08-16 05:25:29,Mantab selalu
Pengguna Google,5,2021-11-12 09:53:57,"HEYY KO MSI BLM PADA DOWNLOAD TOKOPED?! PADAHAL BGS LOO. AAA MKSII BGT SMA TOKOPED , JD NYA BISA LIAT BIAS KU. LOVE DEE!!<33"
Pengguna Google,5,2021-09-19 10:03:41,"Update 12 sept 2021 kembali jd simple, tdk sprt versi 3.110.1 yg super berbelit2"
Pengguna Google,4,2021-07-31 02:40:29,mantap
Pengguna Google,2,2021-05-20 06:02:31,Saya dapet hdiah satu jt to setelah di klik suruh istal Trs gyman kelanjutannya apa kah cuma penipuan
Pengguna Google,5,2021-09-25 14:22:32,Praktis dan untung
Pengguna Google,5,2021-12-25 14:43:39,naise
Pengguna Google,5,2023-10-04 12:59:30,Best
Pengguna Google,5,2021-11-05 14:11:44,cepat pengiriman barang kualitas bagus
Pengguna Google,5,2021-06-10 21:00:10,Baik
Pengguna Google,5,2023-12-16 14:49:52,paling oke
Pengguna Google,1,2023-03-26 03:29:34,Ga lagi lagi transaksi di tokped
Pengguna Google,5,2021-09-23 01:54:23,baik
Pengguna Google,5,2021-07-30 13:29:46,Mantap
Pengguna Google,5,2021-03-29 07:20:37,Bagusss
Pengguna Google,5,2021-09-08 08:11:19,Best
Pengguna Google,5,2021-04-03 08:38:14,Good
Pengguna Google,1,2021-07-17 08:47:05,Belum downlod wkwkwkwkkw
Pengguna Google,1,2021-06-14 05:31:38,Maaf kenapa ku lihat jek rp 0 berbaiki
Pengguna Google,5,2021-06-25 15:37:09,Aplikasi ini bagus sekali Saya sangat suka..........
Pengguna Google,5,2022-03-13 17:38:05,makasih tokopedia
Pengguna Google,5,2021-06-10 15:04:23,Baguss
Pengguna Google,5,2023-07-25 05:46:28,Sangat bagus toko pedia
Pengguna Google,5,2022-03-23 23:03:13,baguus
Pengguna Google,3,2021-05-15 14:38:08,lumayan
Pengguna Google,5,2024-04-15 03:47:55,yg penting barang hrs sesuai yg di pesan dan pengiriman hrs gercep
Pengguna Google,4,2022-03-30 14:39:18,siap semoga bagus pelayananya..
Pengguna Google,1,2021-04-22 12:40:31,Mahal mahal anj banyak yg kw
Pengguna Google,5,2021-05-02 12:53:50,Ok
Pengguna Google,4,2021-11-03 12:13:05,"ada bug,suka lemot"
Pengguna Google,5,2024-07-02 00:56:44,Luar biasa
Pengguna Google,5,2023-11-07 13:57:31,mantap
Pengguna Google,5,2023-05-31 04:58:34,makin beta
Pengguna Google,5,2021-09-04 10:57:01,Toped aplikasi belanja milenial sekarang
Pengguna Google,5,2023-09-10 12:55:20,langganan
Pengguna Google,5,2023-11-24 05:32:45,mantap
Pengguna Google,1,2024-03-26 06:18:56,Aplikasi jelek Barang2 mahal Pelayanan sangat tidak ramah
Pengguna Google,5,2024-02-26 17:14:52,Oke
Pengguna Google,5,2021-05-06 12:58:06,B aj
Pengguna Google,3,2021-05-06 17:51:15,"Hati hati di toped ini banyak penipu yg memanfaatkan aplikasi ini dgn cara tranfer atau briva, unk itu mohon pd toped jika ada pedaftaran baru supaya minta identitas yg jelas dgn harapan jika disalah gunakan dapat dihubungi yg bersangkutan"
Pengguna Google,1,2021-09-30 20:25:59,🙈🐶🐽🐔🐗🏳
Pengguna Google,4,2024-02-27 04:06:58,bagus
Pengguna Google,5,2022-07-05 00:56:16,Selamat pagi tokopedia
Pengguna Google,4,2022-07-08 04:37:00,Lumayan
Pengguna Google,5,2021-07-27 02:27:52,Bgus barang sesuai pesanan
Pengguna Google,5,2023-12-17 02:19:59,Iklanya Mantep Candu
Pengguna Google,5,2021-11-03 14:35:49,makin maju
Pengguna Google,1,2021-09-30 00:48:17,Mengecewakan
Pengguna Google,5,2021-08-22 23:55:37,mantap
Pengguna Google,1,2022-11-10 07:38:47,"Jelek bgt skrg gratong sama voucher gabisa digabun,aneh"
Pengguna Google,5,2021-04-25 07:21:26,Bagus dan menarik
Pengguna Google,4,2023-01-03 09:19:17,Bagus suka belanja di Tokopedia barang² ok punya n banyak promox
Pengguna Google,5,2021-03-31 01:40:16,Good
Pengguna Google,1,2022-08-05 17:03:54,"Gak jelas aplikasinya, topup gopay kena tambahan biaya, saat transaksi kena tambahan biaya penangganan lagi, mending beralih ke shopee"
Pengguna Google,5,2023-07-12 15:34:00,"mantab, mempermudah beraktivitas segalanya OK"
Pengguna Google,5,2021-04-14 11:26:48,Tokopedia memang mantappp
Pengguna Google,5,2022-08-14 16:17:56,the best mmuuuaacchh
Pengguna Google,5,2024-07-05 21:37:51,memudahkan
Pengguna Google,3,2021-07-18 01:47:32,Sanagat baik
Pengguna Google,5,2021-06-12 05:03:35,the best bgttt si Tokopedia
Pengguna Google,5,2021-03-25 06:48:14,Belanja kelas untuk skill academi memuaskan di Tokopedia
Pengguna Google,5,2021-03-31 06:52:33,bagus untuk pengembangan belajar bahasa Inggris dan percakapan dengan orang luar
Pengguna Google,3,2021-04-13 18:48:50,Lumayan bagus sih untuk yg ingin berniaga Terima kasih Shopee tetap sukses ya
Pengguna Google,1,2021-05-25 23:42:48,Setelah pembaruan aplikasi makin lemot....ada apa dengan tokopedia....
Pengguna Google,2,2022-07-10 14:13:00,Ak cari enam Barang lebih yang sama Tapi tidak Ada yang bisa cod
Pengguna Google,4,2021-04-13 23:16:44,Mantap dha pokoknya
Pengguna Google,4,2022-10-19 11:43:21,Semoga pendapat saya salah. Tokopedia sudah besar sehingga perhatian kepada pelanggan terlebih pelanggan kecil; terkesan berkurang! ... Sudah tidak ada bebas ongkir sesungguhnya pula.
Pengguna Google,1,2023-04-01 20:03:24,Tanggung Jawab Tuh Konsumen Ketipu 28.7 jt Masa Lu kagak Respon Apk Penipuan.
Pengguna Google,5,2021-04-04 04:47:55,Mantap
Pengguna Google,5,2023-07-16 13:03:40,bagus
Pengguna Google,5,2022-04-18 19:19:39,pokoke sip
Pengguna Google,5,2021-03-24 19:09:54,terima kasih tokopedia karena pelayanan yang bagus dan cepat membuatku mudah dalam bertransaksi.
Pengguna Google,5,2024-05-31 15:50:56,Mayan lah
Pengguna Google,5,2021-10-22 11:50:46,tokped sangat mudah
Pengguna Google,5,2021-03-31 22:41:48,memudahkan
Pengguna Google,5,2021-11-01 12:55:42,Keren min👍👍
Pengguna Google,1,2023-06-28 17:46:56,"Sebelum hapus sempatkan rating dulu. 1. Vocer dan gratis ongkir tidak pagi bisa di gabung. 2. Biaya biaya makin lama makin nambah. Skrg sudah 3k total mungkin next bisa 5-10k 3. Expedisi yg dipilih untuk gratis ongkir suka ngawur, ini pesan lama yang tidak pernah di benahi. 4. Gratis ongkir 40k luar jawa kalau belanja 100k kalau di bawah itu jadi 20k. Padahal awal kenal itu belanja 10k sudah gratis ongkir. Selamat tinggal tokped"
Pengguna Google,5,2021-03-29 21:54:59,Blum begitu faham maksud&tujuannya
Pengguna Google,5,2022-11-22 06:43:25,the only one
Pengguna Google,5,2022-10-25 09:39:20,diajarin ngutang..wkwkwkwk
Pengguna Google,5,2021-09-18 17:12:38,puas banget san mantapp
Pengguna Google,5,2022-01-07 04:49:42,bagus
Pengguna Google,5,2022-06-13 14:41:47,Terimakasih tokopedia seneng banget pakai apk tokped 🥰🥰🥰
Pengguna Google,2,2023-05-16 10:55:27,biaya jasa aplikasi nya memberatkan
Pengguna Google,5,2021-06-29 14:53:00,Good
Pengguna Google,1,2024-01-08 22:24:22,"Aneh pengiriman 3 kali berturut turut penjadwalan ulang oleh pembeli,kurir akan antar pesanan kembali. Tapi saya sebagai pembeli tidak pernah melakukan penjadwalan ulang"
Pengguna Google,5,2023-12-20 21:13:03,banyak promo.. diskon casback dll. saran : pembeli bisa ngasih tip ke kurir lewat Aplikasi..
Pengguna Google,4,2022-04-21 04:25:17,lumayan mudah digunakan
Pengguna Google,1,2021-06-25 07:18:04,Mls pengen beli trek
Pengguna Google,1,2024-06-15 14:14:52,"kurir kurir disini pada jeblok, alias lama..ga kaya toko sebelah.."
Pengguna Google,5,2022-02-22 12:16:55,Mantafff
Pengguna Google,5,2021-08-21 15:24:24,banyak promo Dan gratis ongkir seruu abiss pakai tokopedia
Pengguna Google,5,2022-06-07 01:24:09,keren
Pengguna Google,1,2021-06-10 04:50:04,Dah masukin nomor dan udah verifikasi malah buat akun lagi njing
Pengguna Google,1,2021-11-01 09:52:22,"Beli lukisan tak sesuai yang di promosikan,jangan beli di tokopedia saya kecewa berat,saya beli barang melalui app punya anak saya"
Pengguna Google,5,2024-06-07 07:03:47,banyak vochert
Pengguna Google,5,2021-06-25 13:07:23,bagus
Pengguna Google,1,2023-04-16 06:33:15,"Ribet, yang ngasih promo tokopedia sendiri, malah saya yang disalahkan indikasi kecurangan LOL"
Pengguna Google,3,2023-12-23 11:53:56,👍
Pengguna Google,5,2021-07-12 03:29:40,👍👍
Pengguna Google,5,2021-06-20 04:38:26,metode pembayaran lengkap
Pengguna Google,5,2021-09-03 09:49:22,Really good
Pengguna Google,5,2022-03-02 00:36:54,pin nangisss dpt gratisan terus di tokoped😭😭
Pengguna Google,5,2021-09-23 12:58:39,aplikasi nya mantap dan bagus
Pengguna Google,1,2022-04-14 13:56:32,Mau bayar debit online . Erornya pas di pengiriman kode
Pengguna Google,1,2021-03-29 06:08:04,"Selalu ada tulisan "" ada gangguan di rumah toped"" "" sudah coba uninstall n install ulang ttp aja kyk gt!!!!! ""Trus koneksi terputus coba ulangi beberapa saat lagi"" pdhl buat buka aplikasi lain lancar2 aja. Gimana sih maunya aplikasi tokopedia ini?"
Pengguna Google,5,2021-06-09 16:02:58,toko terbaik
Pengguna Google,1,2023-04-29 14:33:31,"Langganan pakai tokopedia dari tahun 2019,mulai dari gratis ongkir, sampai ongkir 3.000 naik jadi 8.000 per 1,1 kg. SEKARANG KECEWA ONGKIR NYA JADI MAHAL 28.000 RIBU PER 1,1 KG. LEBIH MURAH TOKO OREN."
Pengguna Google,1,2023-12-20 12:04:09,"Tokopedia akan ditinggal pelanggan. Pengiriman dari tangerang kebekasi dati tanggal 13 sampai 20 blm jg sampai. Ini kerja bodoh sebaiknya berkaca dari lazada yg selalu tepat waktu. Bukan estimasi tanggal 17 berubah jadi tanggal 20 tp sampai skrg juga blm sampai. Inveatigasi macam betul aj tokped. Saran saya sih alangkah baiknya tokped tutup biar tdk banyak org murka. Gimn kalau pengiriman sampai papua bisa berbulan2. Sebaiknya para pengguna tokped dihimbau buat uninstal,sebelum anda murka."
Pengguna Google,1,2021-06-08 11:53:56,"Tokopedia makin lama makin anehhh, masa pesen dibatalkan oleh sistem terusss."
Pengguna Google,1,2022-10-25 11:30:07,Ongkir nya ampun dah mahal betul dah lah males install nya
Pengguna Google,1,2021-07-24 04:57:17,Cacat mau ganti nomor akun enggak bisa bisa Asu!!!
Pengguna Google,5,2022-05-07 12:38:29,semoga semakin baik
Pengguna Google,1,2023-04-06 14:12:40,Gak bisa di update. Gak bisa di buka ☹️
Pengguna Google,5,2022-06-12 12:55:04,Online Shop JUARA 1 di Indonesia
Pengguna Google,5,2021-10-27 18:28:05,Sangat bagus
Pengguna Google,5,2022-04-08 06:52:40,"Setelah 1x transaksi hasilnya oke. Selain itu ada satu toko yang kadaluarsa dalam pengerjaan orderan, dan dana dikembalikan utuh oleh Tokopedia."
Pengguna Google,5,2021-12-22 08:21:57,Good
Pengguna Google,5,2021-11-03 14:15:42,Keren aplikasinya😱
Pengguna Google,5,2021-10-11 08:50:21,terimakasih tokopedia plafon yang mudah utk membeli pelatihan PRAKERJA praktis dan tidak rumit
Pengguna Google,5,2022-01-29 05:04:26,mantap
Pengguna Google,5,2021-05-19 03:52:38,good app
Pengguna Google,5,2021-12-07 08:26:05,"Ok banget tokopedia,,,😆😆😆😆belanja lgi ah,,,"
Pengguna Google,3,2021-06-10 22:49:11,Bru tga dulu bos
Pengguna Google,5,2021-07-10 08:23:09,makin mantab
Pengguna Google,3,2024-06-14 06:18:24,teulaku banyan iklan Dan virus jadii Gangguan ke HP...!
Pengguna Google,5,2021-08-26 07:17:57,Bagus
Pengguna Google,1,2023-10-12 10:10:32,Gak ngapa2in.. belanja normal seperti biaasa tiba2 di blokir.. aneh
Pengguna Google,5,2021-12-08 00:38:24,"luar biasa, recomended"
Pengguna Google,5,2021-12-25 13:58:28,mantap
Pengguna Google,2,2022-02-08 16:52:05,"sebenarnya bagus, tapi toko yang di follow kok ke unfoll sendiri?"
Syahrul Yunus,5,2021-03-24 15:18:40,Aman dan terpercaya. Lengkap
Pengguna Google,5,2022-07-07 05:26:54,oklah
Pengguna Google,1,2024-02-19 12:19:12,"Saya beli pulsa, tetapi sudah 24+ jam pulsanya tidak masuk masuk. Sudah ada tulisan transaksi berhasil, tetapi tidak masuk"
Pengguna Google,5,2021-10-12 10:43:00,Saya suka
Pengguna Google,5,2023-09-09 15:41:47,Aplikasinya bagus dan produk yang ditawar kan sesuai dengan ekspetasi dari foto maupun video dari penjual.
Pengguna Google,5,2021-09-03 12:20:29,mudah .. keren.. tetap tingkatkan untuk saling menguntungkan👍🏼
Pengguna Google,5,2022-11-02 08:56:44,Mantul
Pengguna Google,5,2021-12-31 14:53:15,manteep
Pengguna Google,3,2022-04-20 10:39:41,"Gratis ongkir, cekout masih bayar ongkir 😂😂"
Pengguna Google,4,2021-12-04 05:03:02,Sy akan mencoba semoga bagus sesuai harapan.
Pengguna Google,1,2021-09-23 06:42:12,saya puas dengan aplikasi ini
Pengguna Google,5,2022-02-12 17:20:11,trimakasih tokped
Pengguna Google,4,2021-09-18 05:48:26,Mantap sangat membantu dalam belanja
Pengguna Google,5,2023-10-24 14:07:36,sangat praktis
Pengguna Google,5,2022-01-17 02:14:43,"Pengguna baru toped, semoga memuaskan"
Pengguna Google,5,2023-12-15 06:26:32,Download gara gara Kobo😋
Pengguna Google,4,2022-11-08 03:59:17,mantap
Pengguna Google,5,2021-09-15 09:16:32,🥰🥰🥰🥰
Pengguna Google,5,2021-05-22 02:02:25,ok
Pengguna Google,1,2021-04-17 23:23:00,"Abis diperbaharui makin ribet,dan ga nyaman dipakai.payah kecewa"
Pengguna Google,5,2021-11-16 13:49:22,tokepedia mantap
Pengguna Google,5,2021-04-23 02:17:20,mantap
Pengguna Google,5,2021-06-11 14:57:49,mantap
Pengguna Google,3,2021-04-14 22:52:53,"Katanya gratis mana??? Pertama dapat 400rb, yg kedua dpt 200rb .. ee pas masuk diminta bayar ... Jgn pake umpan nipulaah.."
Pengguna Google,1,2021-07-16 08:13:46,"Perlindungan terhadap pembeli (konsumen) jelek sekali, pengiriman diberi garansi sampai tanggal 13 Juli 2021, sampai saat ini (tanggal 16 Juli 2021) blm sampai, padahal itu makanan. Dikirim dri tanggal 11 Juli 2021, bayangkan sdh terlalu lama dijalan. Diajukan komplain ke Toped tanggal 14 Juli 2021, dan diberi batas waktu sampai tanggal 16 Juli 2021 ke penjual. Eh siang ini diperpanjang lagi 3 hari sama toped utk pengecekan internal pengiriman. Mau berapa lama itu makanan dijalan. Parah banget."
